SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-10-2015,Vacant Land,00000 & 27 Unit 26/27,Asheville,NC,28801,70000,0,,Montford,,,,1157,,,Sold,,,http://www.redfin.com/NC/Asheville/59-Woodfin-Pl-28801/unit-26-27/home/102059586,NCMMLS,NCM575224,N,Y,35.5994568,-82.5461023
PAST SALE,December-16-2013,Condo/Co-op,615 N-1 Biltmore Ave,Asheville,NC,28801,97000,2,1.0,Beverly Condominiums,912,,1949,1578,106,,Sold,,,http://www.redfin.com/NC/Asheville/1-Biltmore-Ave-28801/home/102037797,NCMMLS,NCM551499,N,Y,35.5945737,-82.5517835
PAST SALE,August-6-2015,Condo/Co-op,35 Patton Ave,Asheville,NC,28801,540000,0,1.0,Downtown District,1573,,1928,980,343,395,Sold,,,http://www.redfin.com/NC/Asheville/35-Patton-Ave-28801/home/102029887,NCMMLS,NCM581058,N,Y,35.594816,-82.553198
PAST SALE,August-12-2015,Single Family Residential,135 South Grv,Asheville,NC,28801,152600,3,1.0,Asheville,1008,,1978,974,151,,Sold,,,http://www.redfin.com/NC/Asheville/Unknown-28801/home/102037234,NCMMLS,NCM587804,N,Y,35.5927461,-82.5564559
PAST SALE,September-30-2013,Condo/Co-op,151 Haywood Street #1001,Asheville,NC,28801,1100000,3,2.5,Asheville,2285,,2009,1655,481,540,Sold,,,http://www.redfin.com/NC/Asheville/151-Haywood-St-28801/unit-1001/home/111292262,CMLS,NCM527065,N,Y,35.5966697,-82.5584511
PAST SALE,March-3-2016,Condo/Co-op,59-C College Unit 206,Asheville,NC,28801,282500,0,1.0,Asheville,668,,1928,770,423,168,Sold,,,http://www.redfin.com/NC/Asheville/59-College-St-28801/unit-206/home/102132487,NCMMLS,3131713,N,Y,35.595092,-82.552837
PAST SALE,August-3-2015,Vacant Land,88 Southside Ave & Short Coxe,Asheville,NC,28801,1000000,0,,Asheville,,,,983,,,Sold,,,http://www.redfin.com/NC/Asheville/Southside-Ave-28801/home/102058175,NCMMLS,NCM564511,N,Y,35.586109,-82.55407
PAST SALE,March-12-2014,Multi-Family (2-4 Unit),33&39 Clyde St,Asheville,NC,28801,585000,4,4.5,Asheville,992,,2006,1492,590,75,Sold,,,http://www.redfin.com/NC/Asheville/33-39-Clyde-St-28801/home/102061635,NCMMLS,NCM556975,N,Y,35.594437,-82.557716
PAST SALE,July-22-2016,Condo/Co-op,37 Hiawassee Unit E-205,Asheville,NC,28801,190000,1,1.0,Asheville,593,,1965,629,320,226,Sold,,,http://www.redfin.com/NC/Asheville/37-Hiawassee-St-28801/unit-E-205/home/105626849,NCMMLS,3179813,N,Y,35.5984815,-82.5550614
PAST SALE,November-29-2016,Condo/Co-op,155 S Lexington #206,Asheville,NC,28801,311750,2,2.0,Lexington Station,1177,,2006,499,265,258,Sold,,,http://www.redfin.com/NC/Asheville/155-S-Lexington-Ave-28801/unit-206/home/109239608,NCMMLS,3220670,N,Y,35.590514,-82.552231
