SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-13-2016,Single Family Residential,58 Courtland Ave,Asheville,NC,28801,356300,3,2.0,Asheville,2571,9583,1912,575,139,,Sold,,,http://www.redfin.com/NC/Asheville/58-Courtland-Ave-28801/home/107963572,CMLS,3188771,N,Y,35.5993515,-82.5639251
PAST SALE,January-10-2017,Single Family Residential,100 Hibriten Dr,Asheville,NC,28801,430000,4,3.5,Asheville,2403,5227,2016,456,179,,Sold,,,http://www.redfin.com/NC/Asheville/100-Hibriten-Dr-28801/home/109469713,CMLS,3227067,N,Y,35.608786,-82.575721
PAST SALE,August-28-2015,Single Family Residential,179 HOUSTON Cir,Asheville,NC,28801,168000,2,1.0,Asheville,936,9147,1925,957,179,,Sold,,,http://www.redfin.com/NC/Asheville/179-Houston-Cir-28801/home/102038714,CMLS,NCM589804,N,Y,35.596017,-82.567972
PAST SALE,May-2-2016,Single Family Residential,332 Montford Ave,Asheville,NC,28801,461000,4,2.0,Asheville,2358,11761,1913,709,196,,Sold,,,http://www.redfin.com/NC/Asheville/332-Montford-Ave-28801/home/104214826,CMLS,3157598,N,Y,35.6055031,-82.5673342
PAST SALE,December-29-2016,Single Family Residential,61 Hibriten Dr,Asheville,NC,28801,284500,2,1.0,Asheville,1050,14810,1940,468,271,,Sold,,,http://www.redfin.com/NC/Asheville/61-Hibriten-Dr-28801/home/109004497,CMLS,3215200,N,Y,35.6095644,-82.5746448
PAST SALE,November-7-2016,Single Family Residential,220 Westover Dr,Asheville,NC,28801,518000,3,2.5,Asheville,2240,8276,2004,520,231,,Sold,,,http://www.redfin.com/NC/Asheville/220-Westover-Dr-28801/home/109073881,CMLS,3218441,N,Y,35.6053788,-82.5756385
PAST SALE,December-7-2016,Single Family Residential,33 Short St,Asheville,NC,28801,625000,3,3.5,Asheville,2132,12632,1905,490,293,,Sold,,,http://www.redfin.com/NC/Asheville/33-Short-St-28801/home/109245571,CMLS,3220950,N,Y,35.5983267,-82.559773
PAST SALE,April-20-2016,Single Family Residential,435 Pearson Dr,Asheville,NC,28801,305000,3,2.0,Asheville,1215,13503,1964,721,251,,Sold,,,http://www.redfin.com/NC/Asheville/435-Pearson-Dr-28801/home/111341800,CMLS,3145680,N,Y,35.6068015,-82.5759516
PAST SALE,March-11-2016,Single Family Residential,163 Tacoma Cir,Asheville,NC,28801,470000,3,2.5,Asheville,2162,14374,1925,761,217,,Sold,,,http://www.redfin.com/NC/Asheville/163-Tacoma-Cir-28801/home/111341862,CMLS,NCM584977,N,Y,35.6033975,-82.5734403
PAST SALE,March-11-2016,Single Family Residential,71 Gay St,Asheville,NC,28801,340000,3,2.0,Asheville,1320,5227,2013,761,258,,Sold,,,http://www.redfin.com/NC/Asheville/71-Gay-St-28801/home/102831194,CMLS,3140480,N,Y,35.6008596,-82.5657355
