SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-8-2015,Single Family Residential,90 SPINET St,Asheville,NC,28806,118000,2,1.0,Asheville,528,6534,1947,1069,223,,Sold,,,http://www.redfin.com/NC/Asheville/90-Spinet-St-28806/home/102037650,CMLS,NCM579199,N,Y,35.5699885,-82.5707688
PAST SALE,March-30-2016,Single Family Residential,29 Elkin St,Asheville,NC,28806,345000,3,2.0,Asheville,1525,5662,2015,742,226,,Sold,,,http://www.redfin.com/NC/Asheville/29-Elkin-St-28806/home/103721193,CMLS,3146065,N,Y,35.5789595,-82.573526
PAST SALE,April-12-2016,Single Family Residential,59 Tremont St,Asheville,NC,28806,351000,3,2.0,Asheville,1600,14374,1996,729,219,,Sold,,,http://www.redfin.com/NC/Asheville/59-Tremont-St-28806/home/103759039,CMLS,3142822,N,Y,35.5823129,-82.5764192
PAST SALE,August-31-2016,Single Family Residential,17 Jenny Unit 34 & 36,Asheville,NC,28806,225000,2,2.0,Asheville,920,16552,1945,588,245,,Sold,,,http://www.redfin.com/NC/Asheville/17-Jenny-St-28806/home/105537100,NCMMLS,3177903,N,Y,35.5713497,-82.5716454
PAST SALE,January-18-2017,Single Family Residential,47 Argyle Ln,Asheville,NC,28806,167000,2,1.0,Asheville,994,6969,1926,448,168,,Sold,,,http://www.redfin.com/NC/Asheville/47-Argyle-Ln-28806/home/110955577,CMLS,3235210,N,Y,35.5797471,-82.5814418
PAST SALE,March-14-2016,Multi-Family (2-4 Unit),85 Alabama Ave,Asheville,NC,28806,349000,8,4.0,Asheville,2784,19602,1984,758,125,,Sold,,,http://www.redfin.com/NC/Asheville/85-Alabama-Ave-28806/home/102805586,CMLS,3138830,N,Y,35.5742831,-82.5799253
PAST SALE,May-4-2016,Vacant Land,LOT 6 Joyner #6,Asheville,NC,28806,68000,0,,Asheville,,,,707,,,Sold,,,http://www.redfin.com/NC/Asheville/6-Joyner-Ave-28806/home/104012405,NCMMLS,3162230,N,Y,35.5700216,-82.5667707
PAST SALE,June-22-2016,Single Family Residential,365 Riverview Dr,Asheville,NC,28806,355000,3,2.0,Asheville,1568,10890,1990,658,226,,Sold,,,http://www.redfin.com/NC/Asheville/365-Riverview-Dr-28806/home/104498961,CMLS,3167327,N,Y,35.5725269,-82.5714342
PAST SALE,July-1-2016,Single Family Residential,80 Crestmont Ave,Asheville,NC,28806,286100,3,1.5,Asheville,1340,5227,1965,649,214,,Sold,,,http://www.redfin.com/NC/Asheville/80-Crestmont-Ave-28806/home/105538927,CMLS,3178057,N,Y,35.5741122,-82.5714659
PAST SALE,December-13-2016,Single Family Residential,79 Swannanoa Ave,Asheville,NC,28806,270000,3,2.5,Asheville,1560,7405,2004,484,173,,Sold,,,http://www.redfin.com/NC/Asheville/79-Swannanoa-Ave-28806/home/107556964,CMLS,3225300,N,Y,35.5749831,-82.5768133
